panneaux;bilan_periode_kWh;besoin_batterie_utilisable_kWh;batteries;capacite_nominale_batteries_kWh;capacite_utilisable_batteries_kWh;cout_panneaux_EUR;cout_batteries_EUR;cout_total_EUR
110;76721.2814;6168.054999999833;3672;8812.8;6168.96;15362.6;1652363.28;1667725.8800000001
111;77087.37854;6065.4766000000745;3611;8666.4;6066.48;15502.26;1624913.8900000001;1640416.1500000001
112;77453.47568;5962.898199999989;3550;8520.0;5964.0;15641.92;1597464.5;1613106.42
113;77819.57282;5860.319800000114;3489;8373.6;5861.5199999999995;15781.58;1570015.11;1585796.6900000002
114;78185.66996;5757.741399999941;3428;8227.199999999999;5759.04;15921.24;1542565.72;1558486.96
115;78551.7671;5655.162999999971;3367;8080.799999999999;5656.5599999999995;16060.9;1515116.33;1531177.23
116;78917.86424000001;5552.584599999966;3306;7934.4;5554.08;16200.56;1487666.94;1503867.5
117;79283.96138000001;5450.006199999909;3245;7788.0;5451.599999999999;16340.22;1460217.55;1476557.77
118;79650.05851999999;5347.427800000107;3183;7639.2;5347.44;16479.88;1432318.17;1448798.0499999998
119;80016.15566;5244.849400000079;3122;7492.799999999999;5244.96;16619.54;1404868.78;1421488.32
120;80382.2528;5142.271000000161;3061;7346.4;5142.48;16759.2;1377419.3900000001;1394178.59
121;80748.34994;5039.692599999937;3000;7200.0;5040.0;16898.86;1349970.0;1366868.86
122;81114.44708;4967.4385599999805;2957;7096.8;4967.76;17038.52;1330620.43;1347658.95
123;81480.54422;4947.50103999993;2945;7068.0;4947.599999999999;17178.18;1325220.55;1342398.73
124;81846.64136000001;4927.563519999945;2934;7041.599999999999;4929.12;17317.84;1320270.66;1337588.5
125;82212.7385;4907.626000000026;2922;7012.8;4908.96;17457.5;1314870.78;1332328.28
126;82578.83564;4887.688480000012;2910;6984.0;4888.8;17597.16;1309470.9000000001;1327068.06
127;82944.93278;4867.750960000078;2898;6955.2;4868.639999999999;17736.82;1304071.02;1321807.84
128;83311.02992;4847.8134400001;2886;6926.4;4848.48;17876.48;1298671.1400000001;1316547.62
129;83677.12705999998;4827.875920000013;2874;6897.599999999999;4828.32;18016.14;1293271.26;1311287.4
130;84043.2242;4807.938400000086;2862;6868.8;4808.16;18155.8;1287871.3800000001;1306027.1800000002
131;84409.32134;4788.000880000109;2851;6842.4;4789.679999999999;18295.46;1282921.49;1301216.95
132;84775.41848;4768.063360000029;2839;6813.599999999999;4769.5199999999995;18435.12;1277521.61;1295956.7300000002
133;85141.51561999999;4748.125840000037;2827;6784.8;4749.36;18574.78;1272121.73;1290696.51
134;85507.61275999999;4728.188320000016;2815;6756.0;4729.2;18714.44;1266721.85;1285436.29
135;85873.7099;4708.250799999994;2803;6727.2;4709.04;18854.1;1261321.97;1280176.07
136;86239.80704;4688.3132799999585;2791;6698.4;4688.88;18993.76;1255922.09;1274915.85
137;86605.90418;4668.375759999966;2779;6669.599999999999;4668.72;19133.42;1250522.21;1269655.63
138;86972.00132000001;4648.438240000047;2767;6640.8;4648.5599999999995;19273.079999999998;1245122.33;1264395.4100000001
139;87338.09846000001;4628.500720000011;2756;6614.4;4630.08;19412.739999999998;1240172.44;1259585.18
140;87704.1956;4608.563200000033;2744;6585.599999999999;4609.92;19552.399999999998;1234772.56;1254324.96
141;88070.29273999999;4588.62568000007;2732;6556.8;4589.76;19692.06;1229372.68;1249064.74
142;88436.38988;4568.68816000002;2720;6528.0;4569.599999999999;19831.72;1223972.8;1243804.52
143;88802.48702;4548.750640000013;2708;6499.2;4549.44;19971.38;1218572.92;1238544.2999999998
144;89168.58416;4528.813120000035;2696;6470.4;4529.28;20111.04;1213173.04;1233284.08
145;89534.68130000001;4508.875599999999;2684;6441.599999999999;4509.12;20250.7;1207773.16;1228023.8599999999
146;89900.77844;4488.9380800000945;2672;6412.8;4488.96;20390.36;1202373.28;1222763.6400000001
147;90266.87558;4469.000560000088;2661;6386.4;4470.48;20530.02;1197423.3900000001;1217953.4100000001
148;90632.97271999999;4449.063040000037;2649;6357.599999999999;4450.32;20669.68;1192023.51;1212693.19
149;90999.06985999999;4429.12552000006;2637;6328.8;4430.16;20809.34;1186623.6300000001;1207432.9700000002
150;91365.167;4409.188000000155;2625;6300.0;4410.0;20949.0;1181223.75;1202172.75
151;91731.26414;4389.250480000002;2613;6271.2;4389.84;21088.66;1175823.87;1196912.53
152;92097.36128000001;4369.312959999894;2601;6242.4;4369.68;21228.32;1170423.99;1191652.31
153;92463.45842000001;4349.3754399998725;2589;6213.599999999999;4349.5199999999995;21367.98;1165024.11;1186392.09
154;92829.55556000001;4329.437919999997;2578;6187.2;4331.04;21507.64;1160074.22;1181581.8599999999
155;93195.6527;4309.500400000063;2566;6158.4;4310.88;21647.3;1154674.34;1176321.6400000001
156;93561.74984;4289.562879999969;2554;6129.599999999999;4290.72;21786.96;1149274.46;1171061.42
157;93927.84698;4269.625360000122;2542;6100.8;4270.5599999999995;21926.62;1143874.58;1165801.2000000002
158;94293.94412;4249.687840000086;2530;6072.0;4250.4;22066.28;1138474.7;1160540.98
159;94660.04126;4229.750320000152;2518;6043.2;4230.24;22205.94;1133074.82;1155280.76
160;95026.1384;4209.812800000043;2506;6014.4;4210.08;22345.6;1127674.94;1150020.54
161;95392.23554;4189.8752800000075;2494;5985.599999999999;4189.92;22485.26;1122275.06;1144760.32
162;95758.33267999999;4169.937760000117;2483;5959.2;4171.44;22624.92;1117325.17;1139950.0899999999
163;96124.42982000002;4150.000239999979;2471;5930.4;4151.28;22764.579999999998;1111925.29;1134689.87
164;96490.52695999999;4130.0627199999435;2459;5901.599999999999;4131.12;22904.239999999998;1106525.41;1129429.65
165;96856.6241;4110.125200000068;2447;5872.8;4110.96;23043.899999999998;1101125.53;1124169.43
166;97222.72124;4090.187680000163;2435;5844.0;4090.7999999999997;23183.559999999998;1095725.65;1118909.21
167;97588.81838;4070.2501600000105;2423;5815.2;4070.64;23323.22;1090325.77;1113648.99
168;97954.91552;4050.312639999989;2411;5786.4;4050.48;23462.88;1084925.8900000001;1108388.77
169;98321.01266;4030.375120000055;2400;5760.0;4032.0;23602.54;1079976.0;1103578.54
170;98687.1098;4010.4376000000047;2388;5731.2;4011.8399999999997;23742.2;1074576.12;1098318.32
171;99053.20694;3990.5000799999834;2376;5702.4;3991.68;23881.86;1069176.24;1093058.1
172;99419.30408;3970.5625599999476;2364;5673.599999999999;3971.52;24021.52;1063776.36;1087797.8800000001
173;99785.40122;3950.625040000101;2352;5644.8;3951.3599999999997;24161.18;1058376.48;1082537.66
174;100151.49836000001;3930.6875200000504;2340;5616.0;3931.2;24300.84;1052976.6;1077277.4400000002
175;100517.5955;3910.75;2328;5587.2;3911.04;24440.5;1047576.72;1072017.22
176;100883.69264000001;3890.8124800000514;2316;5558.4;3890.8799999999997;24580.16;1042176.84;1066757.0
177;101249.78978;3870.874960000001;2305;5532.0;3872.3999999999996;24719.82;1037226.9500000001;1061946.77
178;101615.88692;3850.937440000038;2293;5503.2;3852.24;24859.48;1031827.0700000001;1056686.55
179;101981.98405999999;3830.999920000031;2281;5474.4;3832.08;24999.14;1026427.1900000001;1051426.33
180;102348.08119999999;3811.062399999879;2269;5445.599999999999;3811.92;25138.8;1021027.31;1046166.1100000001
181;102714.17834000001;3791.1248800001194;2257;5416.8;3791.7599999999998;25278.46;1015627.43;1040905.89
182;103080.27548000001;3771.187360000011;2245;5388.0;3771.6;25418.12;1010227.55;1035645.67
183;103446.37262000001;3751.249840000077;2233;5359.2;3751.44;25557.78;1004827.67;1030385.4500000001
184;103812.46976;3731.3123200000846;2222;5332.8;3732.96;25697.44;999877.78;1025575.22
185;104178.5669;3711.374800000078;2210;5304.0;3712.7999999999997;25837.1;994477.9;1020315.0
186;104544.66403999999;3691.437280000071;2198;5275.2;3692.64;25976.76;989078.02;1015054.78
187;104910.76118;3671.4997600001225;2186;5246.4;3672.48;26116.42;983678.14;1009794.56
188;105276.85832;3651.56223999997;2174;5217.599999999999;3652.3199999999997;26256.079999999998;978278.26;1004534.34
189;105642.95545999998;3631.6247200001817;2162;5188.8;3632.16;26395.739999999998;972878.38;999274.12
190;106009.0526;3611.6871999999566;2150;5160.0;3612.0;26535.399999999998;967478.5;994013.9
191;106375.14973999998;3591.749680000008;2138;5131.2;3591.8399999999997;26675.059999999998;962078.62;988753.6799999999
192;106741.24687999999;3571.8121599998703;2127;5104.8;3573.3599999999997;26814.72;957128.73;983943.45
193;107107.34401999999;3551.8746400000236;2115;5076.0;3553.2;26954.38;951728.85;978683.23
194;107473.44116;3531.9371200001187;2103;5047.2;3533.04;27094.04;946328.97;973423.01
195;107839.53830000001;3511.9996000001556;2091;5018.4;3512.8799999999997;27233.7;940929.09;968162.7899999999
196;108205.63544000001;3492.062079999858;2079;4989.599999999999;3492.72;27373.36;935529.21;962902.57
197;108571.73258;3472.124560000113;2067;4960.8;3472.56;27513.02;930129.3300000001;957642.3500000001
198;108937.82972;3452.1870400000334;2055;4932.0;3452.4;27652.68;924729.4500000001;952382.1300000001
199;109303.92685999999;3432.2495200000703;2044;4905.599999999999;3433.92;27792.34;919779.56;947571.9
200;109670.024;3412.31200000002;2032;4876.8;3413.7599999999998;27932.0;914379.68;942311.68
201;110036.12114;3392.3744800000277;2020;4848.0;3393.6;28071.66;908979.8;937051.4600000001
202;110402.21828;3372.436959999919;2008;4819.2;3373.44;28211.32;903579.92;931791.24
203;110768.31542;3352.499440000058;1996;4790.4;3353.2799999999997;28350.98;898180.04;926531.02
204;111134.41256;3332.5619199999783;1984;4761.599999999999;3333.12;28490.64;892780.16;921270.8
205;111500.50970000001;3312.624400000117;1972;4732.8;3312.96;28630.3;887380.28;916010.5800000001
206;111866.60684;3292.686880000052;1960;4704.0;3292.7999999999997;28769.96;881980.4;910750.36
207;112232.70397999999;3272.749360000016;1949;4677.599999999999;3274.3199999999997;28909.62;877030.51;905940.13
208;112598.80111999999;3252.811840000024;1937;4648.8;3254.16;29049.28;871630.63;900679.91
209;112964.89826;3232.8743199999444;1925;4620.0;3234.0;29188.94;866230.75;895419.69
210;113330.99540000001;3212.9368000000104;1913;4591.2;3213.8399999999997;29328.6;860830.87;890159.47
211;113697.09254;3192.999280000091;1901;4562.4;3193.68;29468.26;855430.99;884899.25
212;114063.18968000001;3173.0617599999823;1889;4533.599999999999;3173.52;29607.92;850031.11;879639.03
213;114429.28682000001;3153.1242400000338;1877;4504.8;3153.3599999999997;29747.579999999998;844631.23;874378.8099999999
214;114795.38396;3133.186719999867;1865;4476.0;3133.2;29887.239999999998;839231.35;869118.59
215;115161.4811;3113.2492000000057;1854;4449.599999999999;3114.72;30026.899999999998;834281.46;864308.36
216;115527.57824;3093.311679999999;1842;4420.8;3094.56;30166.559999999998;828881.5800000001;859048.1400000001
217;115893.67538;3073.3741599999776;1830;4392.0;3074.4;30306.219999999998;823481.7000000001;853787.92
218;116259.77251999998;3053.43664;1818;4363.2;3054.24;30445.88;818081.8200000001;848527.7000000001
219;116625.86966;3033.4991200000077;1806;4334.4;3034.08;30585.54;812681.9400000001;843267.4800000001
220;116991.9668;3013.56160000003;1794;4305.599999999999;3013.92;30725.2;807282.06;838007.26
221;117358.06394;2993.646300000066;1782;4276.8;2993.7599999999998;30864.86;801882.18;832747.04
222;117724.16107999999;2973.762600000089;1771;4250.4;2975.2799999999997;31004.52;796932.29;827936.81
223;118090.25822;2953.8789000000106;1759;4221.599999999999;2955.12;31144.18;791532.41;822676.5900000001
224;118456.35536;2933.995200000005;1747;4192.8;2934.96;31283.84;786132.53;817416.37
225;118822.45249999998;2914.111500000028;1735;4164.0;2914.7999999999997;31423.5;780732.65;812156.15
226;119188.54964;2894.2278000000806;1723;4135.2;2894.64;31563.16;775332.77;806895.93
227;119554.64678;2874.3441000000166;1711;4106.4;2874.48;31702.82;769932.89;801635.71
228;119920.74392;2854.460400000142;1700;4080.0;2856.0;31842.48;764983.0;796825.48
229;120286.84106;2834.576700000107;1688;4051.2;2835.8399999999997;31982.14;759583.12;791565.26
230;120652.9382;2814.693000000072;1676;4022.3999999999996;2815.68;32121.8;754183.24;786305.04
231;121019.03534;2794.809300000008;1664;3993.6;2795.52;32261.46;748783.36;781044.82
232;121385.13247999999;2774.9256000000023;1652;3964.7999999999997;2775.3599999999997;32401.12;743383.48;775784.6
233;121751.22962;2755.0418999999674;1640;3936.0;2755.2;32540.78;737983.6;770524.38
234;122117.32676000001;2735.1582000000635;1629;3909.6;2736.72;32680.44;733033.71;765714.1499999999
235;122483.4239;2715.274499999927;1617;3880.7999999999997;2716.56;32820.1;727633.83;760453.9299999999
236;122849.52104;2695.390800000052;1605;3852.0;2696.4;32959.76;722233.9500000001;755193.7100000001
237;123215.61817999999;2675.5071000001044;1593;3823.2;2676.24;33099.42;716834.0700000001;749933.4900000001
238;123581.71532;2655.6233999999968;1581;3794.3999999999996;2656.08;33239.08;711434.1900000001;744673.27
239;123947.81246;2635.7397000000637;1569;3765.6;2635.92;33378.74;706034.31;739413.05
240;124313.90959999998;2615.855999999956;1558;3739.2;2617.44;33518.4;701084.42;734602.8200000001
241;124680.00674000001;2595.9722999999794;1546;3710.3999999999996;2597.2799999999997;33658.06;695684.54;729342.6000000001
242;125046.10388000001;2576.088600000119;1534;3681.6;2577.12;33797.72;690284.66;724082.38
243;125412.20102000001;2556.204899999997;1522;3652.7999999999997;2556.96;33937.38;684884.78;718822.16
244;125778.29815999998;2536.321200000166;1510;3624.0;2536.7999999999997;34077.04;679484.9;713561.9400000001
245;126144.39529999999;2516.4375000001164;1498;3595.2;2516.64;34216.7;674085.02;708301.72
246;126510.49244;2496.553800000038;1487;3568.7999999999997;2498.16;34356.36;669135.13;703491.49
247;126876.58958;2476.6701000000758;1475;3540.0;2478.0;34496.02;663735.25;698231.27
248;127242.68672;2456.7864000001573;1463;3511.2;2457.8399999999997;34635.68;658335.37;692971.05
249;127608.78386;2436.9027000000206;1451;3482.4;2437.68;34775.34;652935.49;687710.83
250;127974.881;2417.0190000001166;1439;3453.6;2417.52;34915.0;647535.61;682450.61
251;128340.97814;2397.135299999951;1427;3424.7999999999997;2397.36;35054.659999999996;642135.73;677190.39
252;128707.07527999999;2377.2516000000614;1416;3398.4;2378.88;35194.32;637185.84;672380.1599999999
253;129073.17242;2357.36790000007;1404;3369.6;2358.72;35333.979999999996;631785.96;667119.94
254;129439.26956000002;2337.48420000005;1392;3340.7999999999997;2338.56;35473.64;626386.08;661859.72
255;129805.3667;2317.6005000000587;1380;3312.0;2318.4;35613.299999999996;620986.2000000001;656599.5000000001
256;130171.46384;2297.716799999951;1368;3283.2;2298.24;35752.96;615586.3200000001;651339.28
257;130537.56098;2277.833099999887;1356;3254.4;2278.08;35892.62;610186.4400000001;646079.06
258;130903.65812000001;2257.9494000000414;1345;3228.0;2259.6;36032.28;605236.55;641268.8300000001
259;131269.75526;2238.63508000008;1333;3199.2;2239.44;36171.94;599836.67;636008.6100000001
260;131635.8524;2219.633200000055;1322;3172.7999999999997;2220.96;36311.6;594886.78;631198.38
261;132001.94954;2200.6313200001023;1310;3144.0;2200.7999999999997;36451.26;589486.9;625938.16
262;132368.04668;2181.6294400000916;1299;3117.6;2182.3199999999997;36590.92;584537.01;621127.93
263;132734.14382;2162.627559999979;1288;3091.2;2163.84;36730.58;579587.12;616317.7
264;133100.24096000002;2143.6256799999974;1276;3062.4;2143.68;36870.24;574187.24;611057.48
265;133466.3381;2124.6238000000594;1265;3036.0;2125.2;37009.9;569237.35;606247.25
266;133832.43524;2105.6219199999905;1254;3009.6;2106.72;37149.56;564287.46;601437.02
267;134198.53238;2086.62003999998;1243;2983.2;2088.24;37289.22;559337.5700000001;596626.79
268;134564.62952000002;2067.6181600001;1231;2954.4;2068.08;37428.88;553937.6900000001;591366.5700000001
269;134930.72666;2048.6162800001184;1220;2928.0;2049.6;37568.54;548987.8;586556.3400000001
270;135296.8238;2029.6143999999622;1209;2901.6;2031.12;37708.2;544037.91;581746.11
271;135662.92094;2010.6125200000097;1197;2872.7999999999997;2010.96;37847.86;538638.03;576485.89
272;136029.01808;1991.610639999897;1186;2846.4;1992.48;37987.52;533688.14;571675.66
273;136395.11522;1972.6087600000174;1175;2820.0;1974.0;38127.18;528738.25;566865.43
274;136761.21236;1953.6068800000212;1163;2791.2;1953.84;38266.84;523338.37;561605.21
275;137127.3095;1934.6050000000687;1152;2764.7999999999997;1935.36;38406.5;518388.48;556794.98
276;137493.40664;1915.6031199999852;1141;2738.4;1916.8799999999999;38546.159999999996;513438.59;551984.75
277;137859.50378;1896.6012400000036;1129;2709.6;1896.72;38685.82;508038.71;546724.53
278;138225.60092;1880.4227199999295;1120;2688.0;1881.6;38825.479999999996;503988.8;542814.28
279;138591.69806;1873.5409599999111;1116;2678.4;1874.8799999999999;38965.14;502188.84;541153.98
280;138957.7952;1866.65919999998;1112;2668.7999999999997;1868.1599999999999;39104.799999999996;500388.88;539493.68
281;139323.89234;1859.7774399999907;1108;2659.2;1861.4399999999998;39244.46;498588.92;537833.38
282;139689.98948;1852.8956799999432;1103;2647.2;1853.04;39384.12;496338.97000000003;535723.0900000001
283;140056.08662000002;1846.0139199998957;1099;2637.6;1846.32;39523.78;494539.01;534062.79
284;140422.18375999999;1839.1321599999937;1095;2628.0;1839.6;39663.44;492739.05;532402.49
285;140788.2809;1832.2503999999608;1091;2618.4;1832.8799999999999;39803.1;490939.09;530742.1900000001
286;141154.37803999998;1825.3686399999424;1087;2608.7999999999997;1826.1599999999999;39942.76;489139.13;529081.89
287;141520.47518;1818.4868799999385;1083;2599.2;1819.4399999999998;40082.42;487339.17;527421.59
288;141886.57231999998;1811.6051199999492;1079;2589.6;1812.72;40222.08;485539.21;525761.29
289;142252.66946;1804.723359999989;1075;2580.0;1806.0;40361.74;483739.25;524100.99
290;142618.7666;1797.8415999999706;1071;2570.4;1799.28;40501.4;481939.29000000004;522440.69000000006
291;142984.86374;1790.9598399998504;1067;2560.7999999999997;1792.56;40641.06;480139.33;520780.39
292;143350.96088;1784.0780799998902;1062;2548.7999999999997;1784.1599999999999;40780.72;477889.38;518670.1
293;143717.05802;1777.1963199999154;1058;2539.2;1777.4399999999998;40920.38;476089.42;517009.8
294;144083.15516000002;1770.3145599999261;1054;2529.6;1770.72;41060.04;474289.46;515349.5
295;144449.2523;1763.774799999941;1050;2520.0;1764.0;41199.7;472489.5;513689.2
296;144815.34944000002;1758.0378399999317;1047;2512.7999999999997;1758.96;41339.36;471139.53;512478.89
297;145181.44658;1752.300879999937;1044;2505.6;1753.9199999999998;41479.02;469789.56;511268.58
298;145547.54372000002;1746.5639199999423;1040;2496.0;1747.2;41618.68;467989.60000000003;509608.28
299;145913.64086;1740.826959999933;1037;2488.7999999999997;1742.1599999999999;41758.34;466639.63;508397.97
300;146279.73799999998;1735.0899999999965;1033;2479.2;1735.4399999999998;41898.0;464839.67;506737.67
301;146645.83514;1729.3530399999436;1030;2472.0;1730.3999999999999;42037.659999999996;463489.7;505527.36
302;147011.93228;1723.6160800000216;1026;2462.4;1723.6799999999998;42177.32;461689.74;503867.06
303;147378.02941999998;1717.879119999896;1023;2455.2;1718.6399999999999;42316.979999999996;460339.77;502656.75
304;147744.12656;1712.1421599999885;1020;2448.0;1713.6;42456.64;458989.8;501446.44
305;148110.2237;1706.4051999999792;1016;2438.4;1706.8799999999999;42596.299999999996;457189.84;499786.14
306;148476.32084;1700.668239999999;1013;2431.2;1701.84;42735.96;455839.87;498575.83
307;148842.41798;1694.9312799999752;1009;2421.6;1695.12;42875.619999999995;454039.91000000003;496915.53
308;149208.51512;1689.1943199999077;1006;2414.4;1690.08;43015.28;452689.94;495705.22
309;149574.61226;1683.4598799999949;1003;2407.2;1685.04;43154.94;451339.97000000003;494494.91000000003
310;149940.7094;1677.767199999973;999;2397.6;1678.32;43294.6;449540.01;492834.61
311;150306.80654000002;1672.07451999998;996;2390.4;1673.28;43434.26;448190.04000000004;491624.30000000005
312;150672.90368;1666.3818399999;992;2380.7999999999997;1666.56;43573.92;446390.08;489964.0
313;151039.00082000002;1660.68915999998;989;2373.6;1661.52;43713.58;445040.11;488753.69
314;151405.09795999998;1654.996479999958;986;2366.4;1656.48;43853.24;443690.14;487543.38
315;151771.1951;1649.3037999999797;982;2356.7999999999997;1649.76;43992.9;441890.18;485883.08
316;152137.29224;1643.6111199999432;979;2349.6;1644.72;44132.56;440540.21;484672.77
317;152503.38937999998;1637.9184400000086;975;2340.0;1638.0;44272.22;438740.25;483012.47
318;152869.48652;1632.2257600000448;972;2332.7999999999997;1632.96;44411.88;437390.28;481802.16000000003
319;153235.58366;1626.5330799999356;969;2325.6;1627.9199999999998;44551.54;436040.31;480591.85
320;153601.6808;1620.8403999999573;965;2316.0;1621.2;44691.2;434240.35000000003;478931.55000000005
321;153967.77794;1615.147719999979;962;2308.7999999999997;1616.1599999999999;44830.86;432890.38;477721.24
322;154333.87508;1609.4550399999425;959;2301.6;1611.12;44970.52;431540.41000000003;476510.93000000005
323;154699.97222;1603.7623599999206;955;2292.0;1604.3999999999999;45110.18;429740.45;474850.63
324;155066.06936;1598.0696799999132;952;2284.7999999999997;1599.36;45249.84;428390.48;473640.31999999995
325;155432.1665;1592.3769999999786;948;2275.2;1592.6399999999999;45389.5;426590.52;471980.02
326;155798.26364000002;1586.6843199999566;945;2268.0;1587.6;45529.159999999996;425240.55;470769.70999999996
327;156164.36078;1580.991639999891;942;2260.7999999999997;1582.56;45668.82;423890.58;469559.4
328;156530.45792000002;1575.2989599999855;938;2251.2;1575.84;45808.479999999996;422090.62;467899.1
329;156896.55506;1569.6062800000072;935;2244.0;1570.8;45948.14;420740.65;466688.79000000004
330;157262.6522;1563.9135999999417;931;2234.4;1564.08;46087.799999999996;418940.69;465028.49
331;157628.74933999998;1558.2209199999925;928;2227.2;1559.04;46227.46;417590.72000000003;463818.18000000005
332;157994.84648;1552.528239999956;925;2220.0;1554.0;46367.119999999995;416240.75;462607.87
333;158360.94362;1546.8355600000505;921;2210.4;1547.28;46506.78;414440.79000000004;460947.57000000007
334;158727.04076;1541.1428800000285;918;2203.2;1542.24;46646.44;413090.82;459737.26
335;159093.1379;1535.4501999999047;914;2193.6;1535.52;46786.1;411290.86;458076.95999999996
336;159459.23504;1529.757519999941;911;2186.4;1530.48;46925.76;409940.89;456866.65
337;159825.33218;1524.0648399999773;908;2179.2;1525.44;47065.42;408590.92;455656.33999999997
338;160191.42932;1518.3721599999117;904;2169.6;1518.72;47205.08;406790.96;453996.04000000004
339;160557.52646;1512.6794800000353;901;2162.4;1513.6799999999998;47344.74;405440.99;452785.73
340;160923.6236;1506.986799999955;898;2155.2;1508.6399999999999;47484.4;404091.02;451575.42000000004
341;161289.72074;1501.2941199999623;894;2145.6;1501.9199999999998;47624.06;402291.06;449915.12
342;161655.81788;1495.6014399999694;891;2138.4;1496.8799999999999;47763.72;400941.09;448704.81000000006
343;162021.91502000001;1489.9087599999039;887;2128.7999999999997;1490.1599999999999;47903.38;399141.13;447044.51
344;162388.01215999998;1484.2160799999692;884;2121.6;1485.12;48043.04;397791.16000000003;445834.2
345;162754.1093;1478.5233999999182;881;2114.4;1480.08;48182.7;396441.19;444623.89
346;163120.20644;1472.8307199998817;877;2104.7999999999997;1473.36;48322.36;394641.23;442963.58999999997
347;163486.30358;1467.1380400000053;874;2097.6;1468.32;48462.02;393291.26;441753.28
348;163852.40071999998;1461.4453599999833;870;2088.0;1461.6;48601.68;391491.3;440092.98
349;164218.49786;1455.7526799999177;867;2080.7999999999997;1456.56;48741.34;390141.33;438882.67000000004
350;164584.59499999997;1450.0599999999686;864;2073.6;1451.52;48881.0;388791.36;437672.36
351;164950.69214;1444.3673199999903;860;2064.0;1444.8;49020.659999999996;386991.4;436012.06
352;165316.78928000003;1438.6746400001866;857;2056.7999999999997;1439.76;49160.32;385641.43;434801.75
353;165682.88642;1433.0169200000237;853;2047.1999999999998;1433.04;49299.979999999996;383841.47000000003;433141.45
354;166048.98356;1427.382559999969;850;2040.0;1428.0;49439.64;382491.5;431931.14
355;166415.0807;1421.7481999999145;847;2032.8;1422.96;49579.299999999996;381141.53;430720.83
356;166781.17784;1416.1138400000054;843;2023.1999999999998;1416.24;49718.96;379341.57;429060.53
357;167147.27498000002;1410.47947999998;840;2016.0;1411.2;49858.619999999995;377991.60000000003;427850.22000000003
358;167513.37212;1404.8451200000127;837;2008.8;1406.1599999999999;49998.28;376641.63;426639.91000000003
359;167879.46925999998;1399.210759999958;833;1999.1999999999998;1399.44;50137.94;374841.67;424979.61
360;168245.5664;1393.5763999999617;830;1992.0;1394.3999999999999;50277.6;373491.7;423769.3
361;168611.66353999998;1387.9420399999944;827;1984.8;1389.36;50417.26;372141.73;422558.99
362;168977.76068;1382.307679999969;823;1975.1999999999998;1382.6399999999999;50556.92;370341.77;420898.69
363;169343.85781999998;1376.6733199999726;820;1968.0;1377.6;50696.58;368991.8;419688.38
364;169709.95496;1371.038959999889;817;1960.8;1372.56;50836.24;367641.83;418478.07
365;170076.0521;1365.4045999998925;813;1951.1999999999998;1365.84;50975.9;365841.87;416817.77
366;170442.14924;1359.7702399999835;810;1944.0;1360.8;51115.56;364491.9;415607.46
367;170808.24638;1354.1358799998707;807;1936.8;1355.76;51255.22;363141.93;414397.15
368;171174.34352;1348.5015199999616;803;1927.1999999999998;1349.04;51394.88;361341.97000000003;412736.85000000003
369;171540.44066000002;1342.8671599999361;800;1920.0;1344.0;51534.54;359992.0;411526.54
370;171906.5378;1337.232800000027;796;1910.3999999999999;1337.28;51674.2;358192.04;409866.24
371;172272.63494000002;1331.5984399999725;793;1903.1999999999998;1332.24;51813.86;356842.07;408655.93
372;172638.73208;1325.9640800000634;790;1896.0;1327.2;51953.52;355492.10000000003;407445.62000000005
373;173004.82922;1320.329720000038;786;1886.3999999999999;1320.48;52093.18;353692.14;405785.32
374;173370.92635999998;1314.6953599999833;783;1879.1999999999998;1315.44;52232.84;352342.17;404575.01
375;173737.0235;1309.0610000000743;780;1872.0;1310.3999999999999;52372.5;350992.2;403364.7
376;174103.12064;1303.4266399999906;776;1862.3999999999999;1303.68;52512.159999999996;349192.24;401704.39999999997
377;174469.21778;1297.7922800000233;773;1855.1999999999998;1298.6399999999999;52651.82;347842.27;400494.09
378;174835.31492;1292.1579199999978;770;1848.0;1293.6;52791.479999999996;346492.3;399283.77999999997
379;175201.41206;1286.5235600000015;766;1838.3999999999999;1286.8799999999999;52931.14;344692.34;397623.48000000004
380;175567.5092;1280.8891999999469;763;1831.2;1281.84;53070.799999999996;343342.37;396413.17
381;175933.60634;1275.2548399999505;760;1824.0;1276.8;53210.46;341992.4;395202.86000000004
382;176299.70348;1269.620479999925;756;1814.3999999999999;1270.08;53350.119999999995;340192.44;393542.56
383;176665.80062;1263.986120000016;753;1807.2;1265.04;53489.78;338842.47000000003;392332.25
384;177031.89776;1259.3985999999277;750;1800.0;1260.0;53629.44;337492.5;391121.94
385;177397.9949;1255.6374999999534;748;1795.2;1256.6399999999999;53769.1;336592.52;390361.62
386;177764.09204;1251.87639999995;746;1790.3999999999999;1253.28;53908.76;335692.54;389601.3
387;178130.18918;1248.1152999999176;743;1783.2;1248.24;54048.42;334342.57;388390.99
388;178496.28632;1244.354199999827;741;1778.3999999999999;1244.8799999999999;54188.08;333442.59;387630.67000000004
389;178862.38346;1240.593099999911;739;1773.6;1241.52;54327.74;332542.61;386870.35
390;179228.4806;1236.8319999999658;737;1768.8;1238.1599999999999;54467.4;331642.63;386110.03
391;179594.57774;1233.0709000000206;734;1761.6;1233.12;54607.06;330292.66000000003;384899.72000000003
392;179960.67488;1229.3097999999009;732;1756.8;1229.76;54746.72;329392.68;384139.4
393;180326.77201999997;1225.5486999998684;730;1752.0;1226.3999999999999;54886.38;328492.7;383379.08
