local_time;wind_electricity_kW;wind_speed_m_s;solar_electricity_kW;solar_electricity_W;consommation_kW
21/02/2019 14:00;1.696;2983;34.342;595;36
21/02/2019 15:00;1.565;2940;27.841;483;36
21/02/2019 16:00;1.897;3058;18.016;313;35
21/02/2019 17:00;2.437;3218;5.511;96;40
21/02/2019 18:00;1.841;3040;0;0;47
21/02/2019 19:00;2.132;3135;0;0;50
21/02/2019 20:00;3.006;3382;0;0;47
21/02/2019 21:00;3.379;3467;0;0;40
21/02/2019 22:00;4.556;3740;0;0;35
21/02/2019 23:00;7.202;4228;0;0;28
22/02/2019 00:00;10.186;4678;0;0;30
22/02/2019 01:00;13.176;5056;0;0;30
22/02/2019 02:00;16.113;5402;0;0;30
22/02/2019 03:00;19.18;5721;0;0;30
22/02/2019 04:00;21.496;5942;0;0;30
22/02/2019 05:00;23.869;6161;0;0;33
22/02/2019 06:00;26.471;6388;0;0;35
22/02/2019 07:00;29.377;6621;0.289;5;40
22/02/2019 08:00;26.376;6378;13.147;229;45
22/02/2019 09:00;17.782;5569;24.456;425;50
22/02/2019 10:00;23.729;6149;32.435;562;45
22/02/2019 11:00;31.12;6762;37.226;645;40
22/02/2019 12:00;33.161;6930;39.162;678;35
22/02/2019 13:00;32.632;6885;38.434;666;36
22/02/2019 14:00;30.924;6745;35.026;607;36
22/02/2019 15:00;27.8;6495;28.744;498;36
22/02/2019 16:00;22.305;6014;19.187;333;35
22/02/2019 17:00;21.751;5959;6.585;115;40
22/02/2019 18:00;26.928;6419;0;0;47
22/02/2019 19:00;30.77;6732;0;0;50
22/02/2019 20:00;31.119;6760;0;0;47
22/02/2019 21:00;31.087;6757;0;0;40
22/02/2019 22:00;30.747;6730;0;0;35
22/02/2019 23:00;29.633;6650;0;0;28
23/02/2019 00:00;27.439;6464;0;0;30
23/02/2019 01:00;24.866;6243;0;0;30
23/02/2019 02:00;22.522;6034;0;0;30
23/02/2019 03:00;20.264;5827;0;0;30
23/02/2019 04:00;17.462;5536;0;0;30
23/02/2019 05:00;15.156;5286;0;0;33
23/02/2019 06:00;13.339;5084;0;0;35
23/02/2019 07:00;11.521;4857;0.404;7;40
23/02/2019 08:00;9.34;4558;13.102;228;45
23/02/2019 09:00;5.235;3869;24.072;418;50
23/02/2019 10:00;6.001;4020;31.906;553;45
23/02/2019 11:00;8.122;4368;36.678;635;40
23/02/2019 12:00;10.73;4752;38.656;670;35
23/02/2019 13:00;14.955;5272;37.95;657;36
23/02/2019 14:00;19.588;5761;34.582;599;36
23/02/2019 15:00;21.85;5968;28.295;490;36
23/02/2019 16:00;18.07;5609;18.783;326;35
23/02/2019 17:00;12.413;4971;6.358;111;40
23/02/2019 18:00;12.365;4965;0;0;47
23/02/2019 19:00;12.029;4923;0;0;50
23/02/2019 20:00;9.021;4512;0;0;47
23/02/2019 21:00;6.472;4104;0;0;40
23/02/2019 22:00;5.801;3984;0;0;35
23/02/2019 23:00;4.644;3758;0;0;28
24/02/2019 00:00;3.806;3577;0;0;30
24/02/2019 01:00;3.25;3442;0;0;30
24/02/2019 02:00;2.992;3371;0;0;30
24/02/2019 03:00;2.704;3302;0;0;30
24/02/2019 04:00;2.491;3234;0;0;30
24/02/2019 05:00;3.339;3457;0;0;33
24/02/2019 06:00;4.234;3672;0;0;35
24/02/2019 07:00;4.894;3809;0.031;1;40
24/02/2019 08:00;5.113;3853;9.756;170;45
24/02/2019 09:00;5.423;3913;23.432;407;50
24/02/2019 10:00;5.854;3993;31.806;551;45
24/02/2019 11:00;5.964;4014;36.826;638;40
24/02/2019 12:00;5.764;3968;38.965;675;35
24/02/2019 13:00;5.407;3907;38.379;665;36
24/02/2019 14:00;5.633;3947;35.046;607;36
24/02/2019 15:00;5.8;3983;28.738;498;36
24/02/2019 16:00;5.777;3971;19.178;333;35
24/02/2019 17:00;5.769;3969;6.727;117;40
24/02/2019 18:00;6.793;4152;0;0;47
24/02/2019 19:00;7.656;4302;0;0;50
24/02/2019 20:00;6.919;4181;0;0;47
24/02/2019 21:00;4.968;3824;0;0;40
24/02/2019 22:00;3.501;3496;0;0;35
24/02/2019 23:00;2.615;3277;0;0;28
25/02/2019 00:00;2.441;3219;0;0;30
25/02/2019 01:00;2.418;3212;0;0;30
25/02/2019 02:00;2.307;3188;0;0;30
25/02/2019 03:00;2.117;3129;0;0;30
25/02/2019 04:00;2.056;3110;0;0;30
25/02/2019 05:00;2.124;3132;0;0;33
25/02/2019 06:00;2.017;3098;0;0;35
25/02/2019 07:00;1.76;3012;0.421;7;40
25/02/2019 08:00;1.467;2903;11.36;197;45
25/02/2019 09:00;1.435;2891;22.033;382;50
25/02/2019 10:00;2.072;3113;30.568;530;45
25/02/2019 11:00;1.85;3043;36.819;638;40
25/02/2019 12:00;2.994;3375;38.734;671;35
25/02/2019 13:00;4.63;3755;37.931;657;36
25/02/2019 14:00;6.11;4039;34.414;596;36
25/02/2019 15:00;7.03;4199;27.946;484;36
25/02/2019 16:00;7.418;4264;17.878;310;35
25/02/2019 17:00;7.588;4282;5.872;102;40
25/02/2019 18:00;6.983;4192;0;0;47
25/02/2019 19:00;7.199;4228;0;0;50
25/02/2019 20:00;6.755;4144;0;0;47
25/02/2019 21:00;5.196;3865;0;0;40
25/02/2019 22:00;3.919;3602;0;0;35
25/02/2019 23:00;3.94;3607;0;0;28
26/02/2019 00:00;4.052;3623;0;0;30
26/02/2019 01:00;4.0;3616;0;0;30
26/02/2019 02:00;3.769;3568;0;0;30
26/02/2019 03:00;3.601;3529;0;0;30
26/02/2019 04:00;3.842;3585;0;0;30
26/02/2019 05:00;4.241;3673;0;0;33
26/02/2019 06:00;4.14;3651;0;0;35
26/02/2019 07:00;3.947;3608;0.652;11;40
26/02/2019 08:00;3.909;3600;12.922;225;45
26/02/2019 09:00;2.873;3347;23.895;415;50
26/02/2019 10:00;3.038;3391;31.935;553;45
26/02/2019 11:00;4.759;3782;36.76;637;40
26/02/2019 12:00;6.943;4185;38.757;671;35
26/02/2019 13:00;7.473;4271;38.042;659;36
26/02/2019 14:00;6.319;4077;34.737;602;36
26/02/2019 15:00;4.866;3804;28.533;494;36
26/02/2019 16:00;3.933;3605;19.237;334;35
26/02/2019 17:00;3.63;3536;7.173;125;40
26/02/2019 18:00;3.853;3587;0;0;47
26/02/2019 19:00;5.509;3929;0;0;50
26/02/2019 20:00;5.167;3862;0;0;47
26/02/2019 21:00;3.381;3468;0;0;40
26/02/2019 22:00;1.92;3066;0;0;35
26/02/2019 23:00;1.384;2870;0;0;28
27/02/2019 00:00;2.209;3158;0;0;30
27/02/2019 01:00;3.578;3524;0;0;30
27/02/2019 02:00;5.124;3855;0;0;30
27/02/2019 03:00;7.178;4224;0;0;30
27/02/2019 04:00;9.613;4598;0;0;30
27/02/2019 05:00;12.028;4922;0;0;33
27/02/2019 06:00;13.728;5131;0;0;35
27/02/2019 07:00;14.04;5168;0.856;15;40
27/02/2019 08:00;12.822;5021;13.777;240;45
27/02/2019 09:00;8.914;4496;24.713;429;50
27/02/2019 10:00;8.611;4451;32.491;563;45
27/02/2019 11:00;10.437;4713;37.239;645;40
27/02/2019 12:00;10.342;4700;39.197;679;35
27/02/2019 13:00;10.649;4742;38.541;667;36
27/02/2019 14:00;10.696;4748;35.27;611;36
27/02/2019 15:00;9.978;4640;29.128;505;36
27/02/2019 16:00;6.225;4060;19.851;344;35
27/02/2019 17:00;4.092;3632;7.629;133;40
27/02/2019 18:00;3.078;3401;0;0;47
27/02/2019 19:00;4.131;3645;0;0;50
27/02/2019 20:00;6.453;4101;0;0;47
27/02/2019 21:00;7.714;4311;0;0;40
27/02/2019 22:00;8.228;4383;0;0;35
27/02/2019 23:00;8.836;4484;0;0;28
28/02/2019 00:00;11.233;4814;0;0;30
28/02/2019 01:00;16.79;5475;0;0;30
28/02/2019 02:00;26.371;6370;0;0;30
28/02/2019 03:00;33.316;6936;0;0;30
28/02/2019 04:00;38.834;7356;0;0;30
28/02/2019 05:00;45.292;7826;0;0;33
28/02/2019 06:00;44.701;7784;0;0;35
28/02/2019 07:00;40.309;7469;0.693;12;40
28/02/2019 08:00;33.667;6960;11.574;201;45
28/02/2019 09:00;31.125;6770;22.088;383;50
28/02/2019 10:00;30.947;6746;30.255;524;45
28/02/2019 11:00;29.672;6653;36.284;628;40
28/02/2019 12:00;27.899;6508;38.634;669;35
28/02/2019 13:00;27.203;6448;38.117;660;36
28/02/2019 14:00;25.613;6315;34.585;599;36
28/02/2019 15:00;23.6;6137;28.404;492;36
28/02/2019 16:00;20.92;5890;19.167;332;35
28/02/2019 17:00;16.449;5438;7.056;122;40
28/02/2019 18:00;16.057;5396;0;0;47
28/02/2019 19:00;17.608;5551;0;0;50
28/02/2019 20:00;18.93;5693;0;0;47
28/02/2019 21:00;21.227;5919;0;0;40
28/02/2019 22:00;23.63;6140;0;0;35
28/02/2019 23:00;23.572;6135;0;0;28
01/03/2019 00:00;25.409;6297;0;0;30
01/03/2019 01:00;26.394;6381;0;0;30
01/03/2019 02:00;28.639;6569;0;0;30
01/03/2019 03:00;29.79;6662;0;0;30
01/03/2019 04:00;30.235;6690;0;0;30
01/03/2019 05:00;29.134;6605;0;0;33
01/03/2019 06:00;26.54;6394;0;0;35
01/03/2019 07:00;25.456;6301;0.662;12;40
01/03/2019 08:00;22.24;6007;10.306;179;45
01/03/2019 09:00;18.934;5693;24.074;417;50
01/03/2019 10:00;16.515;5443;33.35;578;45
01/03/2019 11:00;14.736;5248;37.621;651;40
01/03/2019 12:00;13.299;5075;39.674;687;35
01/03/2019 13:00;13.911;5153;39.594;685;36
01/03/2019 14:00;16.398;5433;35.802;620;36
01/03/2019 15:00;19.396;5742;29.732;515;36
01/03/2019 16:00;19.93;5785;20.521;356;35
01/03/2019 17:00;15.825;5370;7.57;131;40
01/03/2019 18:00;13.651;5122;0;0;47
01/03/2019 19:00;13.622;5118;0;0;50
01/03/2019 20:00;15.46;5327;0;0;47
01/03/2019 21:00;17.041;5501;0;0;40
01/03/2019 22:00;18.35;5637;0;0;35
01/03/2019 23:00;19.172;5719;0;0;28
02/03/2019 00:00;19.324;5735;0;0;30
02/03/2019 01:00;20.981;5896;0;0;30
02/03/2019 02:00;22.762;6062;0;0;30
02/03/2019 03:00;23.591;6137;0;0;30
02/03/2019 04:00;24.843;6238;0;0;30
02/03/2019 05:00;24.3;6196;0;0;33
02/03/2019 06:00;24.596;6223;0;0;35
02/03/2019 07:00;26.513;6392;0.593;10;40
02/03/2019 08:00;23.169;6094;13.745;239;45
02/03/2019 09:00;33.169;6930;21.953;380;50
02/03/2019 10:00;40.581;7485;24.161;418;45
02/03/2019 11:00;40.529;7483;26.059;450;40
02/03/2019 12:00;43.303;7688;31.128;538;35
02/03/2019 13:00;42.921;7651;36.452;631;36
02/03/2019 14:00;43.189;7675;33.503;580;36
02/03/2019 15:00;41.931;7579;27.061;469;36
02/03/2019 16:00;39.103;7374;17.714;307;35
02/03/2019 17:00;31.972;6829;6.127;106;40
02/03/2019 18:00;25.319;6289;0;0;47
02/03/2019 19:00;26.617;6400;0;0;50
02/03/2019 20:00;27.349;6456;0;0;47
02/03/2019 21:00;25.455;6301;0;0;40
02/03/2019 22:00;22.772;6063;0;0;35
02/03/2019 23:00;23.12;6092;0;0;28
03/03/2019 00:00;22.523;6036;0;0;30
03/03/2019 01:00;20.596;5859;0;0;30
03/03/2019 02:00;18.123;5614;0;0;30
03/03/2019 03:00;15.456;5321;0;0;30
03/03/2019 04:00;12.638;4999;0;0;30
03/03/2019 05:00;9.419;4570;0;0;33
03/03/2019 06:00;6.645;4125;0;0;35
03/03/2019 07:00;4.698;3769;1.03;18;40
03/03/2019 08:00;3.854;3588;14.229;247;45
03/03/2019 09:00;2.615;3277;25.03;434;50
03/03/2019 10:00;3.893;3596;32.36;560;45
03/03/2019 11:00;5.554;3938;36.496;632;40
03/03/2019 12:00;6.288;4072;36.912;639;35
03/03/2019 13:00;6.249;4065;32.526;563;36
03/03/2019 14:00;5.777;3973;24.12;417;36
03/03/2019 15:00;5.549;3937;18.296;316;36
03/03/2019 16:00;5.381;3896;14.763;255;35
03/03/2019 17:00;5.159;3861;7.477;130;40
03/03/2019 18:00;10.46;4716;0;0;47
03/03/2019 19:00;18.488;5651;0;0;50
03/03/2019 20:00;24.501;6209;0;0;47
03/03/2019 21:00;23.67;6144;0;0;40
03/03/2019 22:00;23.71;6147;0;0;35
03/03/2019 23:00;25.654;6318;0;0;28
04/03/2019 00:00;26.965;6427;0;0;30
04/03/2019 01:00;27.677;6480;0;0;30
04/03/2019 02:00;29.381;6627;0;0;30
04/03/2019 03:00;27.8;6495;0;0;30
04/03/2019 04:00;23.805;6156;0;0;30
04/03/2019 05:00;21.241;5920;0;0;33
04/03/2019 06:00;19.709;5772;0;0;35
04/03/2019 07:00;17.888;5588;0.245;4;40
04/03/2019 08:00;12.33;4960;6.054;105;45
04/03/2019 09:00;16.425;5436;20.295;351;50
04/03/2019 10:00;22.063;5997;21.1;365;45
04/03/2019 11:00;20.35;5835;25.147;434;40
04/03/2019 12:00;17.097;5507;24.526;423;35
04/03/2019 13:00;15.311;5304;22.651;391;36
04/03/2019 14:00;13.683;5126;25.792;446;36
04/03/2019 15:00;13.111;5048;21.667;375;36
04/03/2019 16:00;10.709;4750;12.4;214;35
04/03/2019 17:00;6.188;4054;2.627;45;40
04/03/2019 18:00;5.523;3932;0;0;47
04/03/2019 19:00;5.367;3893;0;0;50
04/03/2019 20:00;6.06;4026;0;0;47
04/03/2019 21:00;5.791;3982;0;0;40
04/03/2019 22:00;6.027;4023;0;0;35
04/03/2019 23:00;6.482;4106;0;0;28
05/03/2019 00:00;7.315;4247;0;0;30
05/03/2019 01:00;7.644;4299;0;0;30
05/03/2019 02:00;7.222;4231;0;0;30
05/03/2019 03:00;6.794;4154;0;0;30
05/03/2019 04:00;5.343;3888;0;0;30
05/03/2019 05:00;4.292;3684;0;0;33
05/03/2019 06:00;3.618;3533;0;0;35
05/03/2019 07:00;3.358;3462;0.334;6;40
05/03/2019 08:00;2.858;3344;10.656;185;45
05/03/2019 09:00;3.292;3448;23.492;407;50
05/03/2019 10:00;4.089;3631;32.632;565;45
05/03/2019 11:00;4.914;3813;37.79;654;40
05/03/2019 12:00;5.158;3861;39.729;687;35
05/03/2019 13:00;5.286;3877;39.132;677;36
05/03/2019 14:00;5.957;4012;35.791;619;36
05/03/2019 15:00;7.432;4266;28.93;501;36
05/03/2019 16:00;10.126;4668;19.103;331;35
05/03/2019 17:00;12.509;4983;7.267;126;40
05/03/2019 18:00;16.0;5389;0;0;47
05/03/2019 19:00;18.545;5657;0;0;50
05/03/2019 20:00;18.37;5639;0;0;47
05/03/2019 21:00;19.42;5745;0;0;40
05/03/2019 22:00;19.211;5724;0;0;35
05/03/2019 23:00;19.182;5721;0;0;28
06/03/2019 00:00;19.898;5782;0;0;30
06/03/2019 01:00;20.221;5823;0;0;30
06/03/2019 02:00;20.659;5865;0;0;30
06/03/2019 03:00;20.864;5885;0;0;30
06/03/2019 04:00;21.178;5914;0;0;30
06/03/2019 05:00;22.743;6057;0;0;33
06/03/2019 06:00;25.573;6311;0;0;35
06/03/2019 07:00;27.696;6482;0.852;15;40
06/03/2019 08:00;29.007;6595;7.324;126;45
06/03/2019 09:00;36.809;7209;13.562;234;50
06/03/2019 10:00;46.629;7923;16.486;284;45
06/03/2019 11:00;50.329;8199;16.444;283;40
06/03/2019 12:00;56.767;8667;11.588;199;35
06/03/2019 13:00;66.58;9447;12.637;217;36
06/03/2019 14:00;68.734;9635;13.023;224;36
06/03/2019 15:00;67.781;9552;8.763;151;36
06/03/2019 16:00;66.343;9423;5.647;97;35
06/03/2019 17:00;60.123;8924;2.29;39;40
06/03/2019 18:00;57.494;8729;0;0;47
06/03/2019 19:00;57.111;8691;0;0;50
06/03/2019 20:00;55.502;8570;0;0;47
06/03/2019 21:00;53.731;8439;0;0;40
06/03/2019 22:00;56.326;8641;0;0;35
06/03/2019 23:00;45.666;7857;0;0;28
07/03/2019 00:00;30.673;6727;0;0;30
07/03/2019 01:00;25.063;6259;0;0;30
07/03/2019 02:00;25.126;6272;0;0;30
07/03/2019 03:00;27.273;6453;0;0;30
07/03/2019 04:00;31.122;6766;0;0;30
07/03/2019 05:00;39.848;7433;0;0;33
07/03/2019 06:00;40.914;7507;0;0;35
07/03/2019 07:00;36.4;7169;1.53;27;40
07/03/2019 08:00;30.495;6715;12.85;223;45
07/03/2019 09:00;29.996;6673;24.433;423;50
07/03/2019 10:00;24.526;6215;33.453;579;45
07/03/2019 11:00;15.597;5345;38.57;667;40
07/03/2019 12:00;9.615;4598;40.258;696;35
07/03/2019 13:00;7.642;4296;37.375;647;36
07/03/2019 14:00;7.212;4230;31.687;548;36
07/03/2019 15:00;7.051;4203;22.239;384;36
07/03/2019 16:00;6.796;4157;13.229;229;35
07/03/2019 17:00;5.935;4008;4.363;75;40
07/03/2019 18:00;6.073;4027;0;0;47
07/03/2019 19:00;5.957;4012;0;0;50
07/03/2019 20:00;5.47;3922;0;0;47
07/03/2019 21:00;5.051;3840;0;0;40
07/03/2019 22:00;4.565;3742;0;0;35
07/03/2019 23:00;4.816;3794;0;0;28
08/03/2019 00:00;5.703;3956;0;0;30
08/03/2019 01:00;5.855;3994;0;0;30
08/03/2019 02:00;5.632;3946;0;0;30
08/03/2019 03:00;4.89;3808;0;0;30
08/03/2019 04:00;3.629;3536;0;0;30
08/03/2019 05:00;2.279;3180;0;0;33
08/03/2019 06:00;1.51;2920;0;0;35
08/03/2019 07:00;1.35;2856;1.554;27;40
08/03/2019 08:00;1.61;2950;10.889;188;45
08/03/2019 09:00;1.699;2989;21.314;369;50
08/03/2019 10:00;1.64;2960;29.498;510;45
08/03/2019 11:00;2.821;3334;32.917;569;40
08/03/2019 12:00;3.389;3470;32.619;564;35
08/03/2019 13:00;3.47;3489;31.616;547;36
08/03/2019 14:00;3.554;3518;27.967;483;36
08/03/2019 15:00;3.544;3516;20.54;355;36
08/03/2019 16:00;2.583;3268;12.982;224;35
08/03/2019 17:00;2.58;3267;5.764;100;40
08/03/2019 18:00;2.45;3222;0;0;47
08/03/2019 19:00;1.378;2868;0;0;50
08/03/2019 20:00;2.587;3270;0;0;47
08/03/2019 21:00;3.829;3582;0;0;40
08/03/2019 22:00;5.829;3989;0;0;35
08/03/2019 23:00;7.823;4329;0;0;28
09/03/2019 00:00;8.372;4405;0;0;30
09/03/2019 01:00;8.413;4420;0;0;30
09/03/2019 02:00;9.806;4618;0;0;30
09/03/2019 03:00;12.167;4940;0;0;30
09/03/2019 04:00;13.636;5120;0;0;30
09/03/2019 05:00;14.566;5229;0;0;33
09/03/2019 06:00;14.367;5198;0;0;35
09/03/2019 07:00;13.919;5154;2.589;45;40
09/03/2019 08:00;9.361;4561;14.705;255;45
09/03/2019 09:00;9.695;4609;24.217;419;50
09/03/2019 10:00;12.917;5027;29.831;516;45
09/03/2019 11:00;14.205;5187;29.756;514;40
09/03/2019 12:00;16.002;5390;29.604;512;35
09/03/2019 13:00;16.455;5439;25.321;437;36
09/03/2019 14:00;17.646;5555;27.363;473;36
09/03/2019 15:00;15.367;5310;25.543;442;36
09/03/2019 16:00;10.282;4691;18.583;322;35
09/03/2019 17:00;4.46;3711;8.259;143;40
09/03/2019 18:00;3.482;3492;0.079;1;47
09/03/2019 19:00;5.626;3946;0;0;50
09/03/2019 20:00;8.633;4454;0;0;47
09/03/2019 21:00;11.231;4812;0;0;40
09/03/2019 22:00;12.86;5023;0;0;35
09/03/2019 23:00;13.857;5146;0;0;28
10/03/2019 00:00;14.218;5188;0;0;30
10/03/2019 01:00;14.566;5229;0;0;30
10/03/2019 02:00;14.685;5242;0;0;30
10/03/2019 03:00;14.473;5218;0;0;30
10/03/2019 04:00;14.1;5175;0;0;30
10/03/2019 05:00;13.593;5115;0;0;33
10/03/2019 06:00;13.23;5062;0;0;35
10/03/2019 07:00;12.67;5003;2.468;43;40
10/03/2019 08:00;9.477;4578;13.789;239;45
10/03/2019 09:00;11.711;4873;23.569;408;50
10/03/2019 10:00;21.182;5915;28.957;501;45
10/03/2019 11:00;25.272;6285;30.966;535;40
10/03/2019 12:00;27.443;6469;34.642;599;35
10/03/2019 13:00;30.248;6699;36.34;628;36
10/03/2019 14:00;34.348;7022;33.752;584;36
10/03/2019 15:00;38.187;7312;27.759;480;36
10/03/2019 16:00;35.989;7139;17.423;301;35
10/03/2019 17:00;27.199;6441;7.216;125;40
10/03/2019 18:00;20.647;5864;0.144;3;47
10/03/2019 19:00;21.073;5904;0;0;50
10/03/2019 20:00;24.19;6185;0;0;47
10/03/2019 21:00;26.136;6350;0;0;40
10/03/2019 22:00;26.425;6384;0;0;35
10/03/2019 23:00;29.872;6665;0;0;28
11/03/2019 00:00;34.777;7055;0;0;30
11/03/2019 01:00;41.591;7563;0;0;30
11/03/2019 02:00;42.905;7649;0;0;30
11/03/2019 03:00;43.134;7666;0;0;30
11/03/2019 04:00;41.275;7538;0;0;30
11/03/2019 05:00;43.189;7676;0;0;33
11/03/2019 06:00;40.179;7459;0;0;35
11/03/2019 07:00;41.959;7590;1.491;26;40
11/03/2019 08:00;48.421;8051;11.871;205;45
11/03/2019 09:00;61.303;9021;24.73;428;50
11/03/2019 10:00;62.593;9124;32.955;570;45
11/03/2019 11:00;59.263;8864;38.625;668;40
11/03/2019 12:00;54.434;8498;41.819;723;35
11/03/2019 13:00;53.867;8458;41.29;714;36
11/03/2019 14:00;50.937;8237;37.983;657;36
11/03/2019 15:00;44.151;7745;31.9;552;36
11/03/2019 16:00;38.897;7362;22.767;394;35
11/03/2019 17:00;32.005;6831;9.724;168;40
11/03/2019 18:00;23.825;6158;0.276;5;47
11/03/2019 19:00;18.085;5610;0;0;50
11/03/2019 20:00;15.616;5347;0;0;47
11/03/2019 21:00;13.301;5078;0;0;40
11/03/2019 22:00;11.426;4845;0;0;35
11/03/2019 23:00;11.044;4785;0;0;28
12/03/2019 00:00;9.891;4628;0;0;30
12/03/2019 01:00;8.355;4402;0;0;30
12/03/2019 02:00;7.394;4260;0;0;30
12/03/2019 03:00;6.333;4080;0;0;30
12/03/2019 04:00;5.768;3968;0;0;30
12/03/2019 05:00;7.873;4337;0;0;33
12/03/2019 06:00;11.122;4796;0;0;35
12/03/2019 07:00;13.298;5074;3.354;58;40
12/03/2019 08:00;9.062;4518;15.803;274;45
12/03/2019 09:00;7.612;4286;26.554;460;50
12/03/2019 10:00;7.842;4332;34.162;591;45
12/03/2019 11:00;7.877;4337;37.997;657;40
12/03/2019 12:00;7.455;4269;36.966;639;35
12/03/2019 13:00;6.739;4141;29.883;516;36
12/03/2019 14:00;5.759;3967;31.354;542;36
12/03/2019 15:00;4.523;3733;28.991;501;36
12/03/2019 16:00;2.981;3368;15.248;263;35
12/03/2019 17:00;3.098;3406;3.994;69;40
12/03/2019 18:00;4.077;3629;0.008;0;47
12/03/2019 19:00;4.726;3775;0;0;50
12/03/2019 20:00;8.251;4386;0;0;47
12/03/2019 21:00;15.822;5370;0;0;40
12/03/2019 22:00;17.978;5599;0;0;35
12/03/2019 23:00;16.332;5426;0;0;28
13/03/2019 00:00;14.736;5248;0;0;30
13/03/2019 01:00;21.077;5905;0;0;30
13/03/2019 02:00;31.151;6772;0;0;30
13/03/2019 03:00;33.156;6922;0;0;30
13/03/2019 04:00;37.358;7245;0;0;30
13/03/2019 05:00;41.272;7530;0;0;33
13/03/2019 06:00;45.087;7818;0;0;35
13/03/2019 07:00;44.534;7774;1.559;27;40
13/03/2019 08:00;48.421;8052;10.974;190;45
13/03/2019 09:00;57.772;8747;24.436;423;50
13/03/2019 10:00;60.128;8931;32.127;556;45
13/03/2019 11:00;59.864;8906;36.027;623;40
13/03/2019 12:00;59.754;8896;36.304;628;35
13/03/2019 13:00;61.786;9059;34.073;589;36
13/03/2019 14:00;65.951;9394;29.228;505;36
13/03/2019 15:00;67.285;9505;22.048;381;36
13/03/2019 16:00;66.341;9428;15.755;272;35
13/03/2019 17:00;57.111;8696;7.767;134;40
13/03/2019 18:00;51.306;8265;0.187;3;47
13/03/2019 19:00;59.583;8888;0;0;50
13/03/2019 20:00;62.12;9086;0;0;47
13/03/2019 21:00;66.705;9455;0;0;40
13/03/2019 22:00;67.405;9516;0;0;35
13/03/2019 23:00;68.865;9643;0;0;28
14/03/2019 00:00;69.251;9671;0;0;30
14/03/2019 01:00;68.341;9601;0;0;30
14/03/2019 02:00;65.3;9343;0;0;30
14/03/2019 03:00;62.015;9078;0;0;30
14/03/2019 04:00;57.772;8747;0;0;30
14/03/2019 05:00;54.789;8523;0;0;33
14/03/2019 06:00;50.579;8217;0;0;35
14/03/2019 07:00;47.871;8019;1.616;28;40
14/03/2019 08:00;47.87;8012;9.645;166;45
14/03/2019 09:00;53.486;8427;20.861;361;50
14/03/2019 10:00;56.894;8682;30.175;522;45
14/03/2019 11:00;55.593;8576;35.755;618;40
14/03/2019 12:00;54.583;8506;37.68;651;35
14/03/2019 13:00;55.371;8565;32.435;560;36
14/03/2019 14:00;55.644;8584;24.559;424;36
14/03/2019 15:00;56.419;8644;21.216;366;36
14/03/2019 16:00;55.824;8603;18.056;312;35
14/03/2019 17:00;52.021;8316;8.603;149;40
14/03/2019 18:00;45.643;7849;0.369;6;47
14/03/2019 19:00;46.045;7887;0;0;50
14/03/2019 20:00;45.767;7864;0;0;47
14/03/2019 21:00;48.518;8067;0;0;40
14/03/2019 22:00;51.621;8292;0;0;35
14/03/2019 23:00;53.549;8432;0;0;28
15/03/2019 00:00;55.748;8598;0;0;30
15/03/2019 01:00;56.845;8674;0;0;30
15/03/2019 02:00;57.709;8738;0;0;30
15/03/2019 03:00;57.613;8734;0;0;30
15/03/2019 04:00;57.111;8696;0;0;30
15/03/2019 05:00;56.442;8645;0;0;33
15/03/2019 06:00;55.16;8547;0;0;35
15/03/2019 07:00;53.13;8397;2.004;35;40
15/03/2019 08:00;52.535;8359;9.993;173;45
15/03/2019 09:00;56.579;8655;21.527;372;50
15/03/2019 10:00;55.794;8601;29.098;503;45
15/03/2019 11:00;52.262;8339;35.599;615;40
15/03/2019 12:00;43.994;7734;37.986;657;35
15/03/2019 13:00;37.388;7251;37.754;653;36
15/03/2019 14:00;33.261;6934;35.414;612;36
15/03/2019 15:00;30.174;6687;29.958;518;36
15/03/2019 16:00;27.204;6449;21.047;364;35
15/03/2019 17:00;21.2;5917;10.273;178;40
15/03/2019 18:00;18.079;5609;0.693;12;47
15/03/2019 19:00;18.633;5666;0;0;50
15/03/2019 20:00;19.482;5751;0;0;47
15/03/2019 21:00;20.351;5835;0;0;40
15/03/2019 22:00;22.304;6012;0;0;35
15/03/2019 23:00;21.839;5967;0;0;28
16/03/2019 00:00;19.568;5759;0;0;30
16/03/2019 01:00;17.389;5529;0;0;30
16/03/2019 02:00;14.793;5255;0;0;30
16/03/2019 03:00;13.028;5038;0;0;30
16/03/2019 04:00;11.588;4863;0;0;30
16/03/2019 05:00;10.619;4738;0;0;33
16/03/2019 06:00;10.286;4692;0;0;35
16/03/2019 07:00;8.562;4443;3.853;67;40
16/03/2019 08:00;5.591;3942;15.306;265;45
16/03/2019 09:00;3.018;3385;27.414;474;50
16/03/2019 10:00;2.16;3143;35.103;607;45
16/03/2019 11:00;2.095;3117;39.53;683;40
16/03/2019 12:00;2.017;3098;41.252;713;35
16/03/2019 13:00;2.208;3158;40.469;700;36
16/03/2019 14:00;2.151;3141;37.169;643;36
16/03/2019 15:00;2.525;3252;31.277;541;36
16/03/2019 16:00;2.74;3312;22.615;391;35
16/03/2019 17:00;2.405;3209;11.381;197;40
16/03/2019 18:00;2.55;3259;0.939;16;47
16/03/2019 19:00;2.666;3291;0;0;50
16/03/2019 20:00;6.121;4042;0;0;47
