"local_time";"wind_electricity_kW";"wind_speed_m_s";"solar_electricity_kW";"solar_electricity_W";"consommation_kW";"solar_1136_panneaux_kWh";"bilan_horaire_kWh";"energie_stockee_batteries_kWh";"etat_batterie_pct";"energie_non_servie_kWh";"energie_ecretee_kWh"
"28/07/2019 17:00";"15.859";"5374";"23.937";"411";"40";"93.767007";"69.626007";"2263.68";"90";"0";"69.626007"
"28/07/2019 18:00";"12.312";"4958";"15.096";"258";"47";"59.134676";"24.446676";"2263.68";"90";"0";"24.446676"
"28/07/2019 19:00";"9.592";"4595";"5.729";"96";"50";"22.441876";"-17.966124";"2245.713876";"89.29";"0";"0"
"28/07/2019 20:00";"7.452";"4269";"0.75";"13";"47";"2.937931";"-36.610069";"2209.103807";"87.83";"0";"0"
"28/07/2019 21:00";"4.962";"3823";"0";"0";"40";"0";"-35.038";"2174.065807";"86.44";"0";"0"
"28/07/2019 22:00";"2.604";"3274";"0";"0";"35";"0";"-32.396";"2141.669807";"85.15";"0";"0"
"28/07/2019 23:00";"3.043";"3392";"0";"0";"28";"0";"-24.957";"2116.712807";"84.16";"0";"0"
"29/07/2019 00:00";"4.523";"3733";"0";"0";"30";"0";"-25.477";"2091.235807";"83.14";"0";"0"
"29/07/2019 01:00";"5.476";"3923";"0";"0";"30";"0";"-24.524";"2066.711807";"82.17";"0";"0"
"29/07/2019 02:00";"6.107";"4033";"0";"0";"30";"0";"-23.893";"2042.818807";"81.22";"0";"0"
"29/07/2019 03:00";"6.42";"4095";"0";"0";"30";"0";"-23.58";"2019.238807";"80.28";"0";"0"
"29/07/2019 04:00";"6.718";"4137";"0";"0";"30";"0";"-23.282";"1995.956807";"79.36";"0";"0"
"29/07/2019 05:00";"6.513";"4111";"0";"0";"33";"0";"-26.487";"1969.469807";"78.3";"0";"0"
"29/07/2019 06:00";"6.437";"4098";"0";"0";"35";"0";"-28.563";"1940.906807";"77.17";"0";"0"
"29/07/2019 07:00";"5.726";"3961";"1.209";"21";"40";"4.735945";"-29.538055";"1911.368752";"75.99";"0";"0"
"29/07/2019 08:00";"2.391";"3205";"8.212";"139";"45";"32.168386";"-10.440614";"1900.928138";"75.58";"0";"0"
"29/07/2019 09:00";"2.762";"3318";"18.099";"309";"50";"70.898152";"23.660152";"1924.58829";"76.52";"0";"0"
"29/07/2019 10:00";"3.588";"3526";"26.489";"455";"45";"103.763807";"62.351807";"1986.940097";"79";"0";"0"
"29/07/2019 11:00";"3.227";"3438";"32.637";"561";"40";"127.847007";"91.074007";"2078.014103";"82.62";"0";"0"
"29/07/2019 12:00";"2.768";"3320";"36.407";"626";"35";"142.615007";"110.383007";"2188.39711";"87.01";"0";"0"
"29/07/2019 13:00";"2.267";"3176";"37.957";"653";"36";"148.686731";"114.953731";"2263.68";"90";"0";"39.670841"
"29/07/2019 14:00";"3.386";"3469";"37.444";"644";"36";"146.677186";"114.063186";"2263.68";"90";"0";"114.063186"
"29/07/2019 15:00";"4.352";"3694";"34.865";"600";"36";"136.574621";"104.926621";"2263.68";"90";"0";"104.926621"
"29/07/2019 16:00";"5.286";"3878";"30.177";"519";"35";"118.210593";"88.496593";"2263.68";"90";"0";"88.496593"
"29/07/2019 17:00";"5.779";"3977";"23.322";"400";"40";"91.357903";"57.136903";"2263.68";"90";"0";"57.136903"
"29/07/2019 18:00";"5.916";"4005";"14.667";"251";"47";"57.454179";"16.370179";"2263.68";"90";"0";"16.370179"
"29/07/2019 19:00";"5.861";"3995";"5.543";"93";"50";"21.713269";"-22.425731";"2241.254269";"89.11";"0";"0"
"29/07/2019 20:00";"5.314";"3883";"0.677";"12";"47";"2.651972";"-39.034028";"2202.220241";"87.56";"0";"0"
"29/07/2019 21:00";"4.067";"3626";"0";"0";"40";"0";"-35.933";"2166.287241";"86.13";"0";"0"
"29/07/2019 22:00";"5.451";"3918";"0";"0";"35";"0";"-29.549";"2136.738241";"84.95";"0";"0"
"29/07/2019 23:00";"13.714";"5129";"0";"0";"28";"0";"-14.286";"2122.452241";"84.39";"0";"0"
"30/07/2019 00:00";"17.9";"5591";"0";"0";"30";"0";"-12.1";"2110.352241";"83.9";"0";"0"
"30/07/2019 01:00";"19.482";"5751";"0";"0";"30";"0";"-10.518";"2099.834241";"83.49";"0";"0"
"30/07/2019 02:00";"19.312";"5734";"0";"0";"30";"0";"-10.688";"2089.146241";"83.06";"0";"0"
"30/07/2019 03:00";"17.081";"5506";"0";"0";"30";"0";"-12.919";"2076.227241";"82.55";"0";"0"
"30/07/2019 04:00";"16.252";"5417";"0";"0";"30";"0";"-13.748";"2062.479241";"82";"0";"0"
"30/07/2019 05:00";"14.57";"5229";"0";"0";"33";"0";"-18.43";"2044.049241";"81.27";"0";"0"
"30/07/2019 06:00";"12.43";"4973";"0";"0";"35";"0";"-22.57";"2021.479241";"80.37";"0";"0"
"30/07/2019 07:00";"12.628";"4998";"1.746";"30";"40";"6.839503";"-20.532497";"2000.946745";"79.55";"0";"0"
"30/07/2019 08:00";"15.097";"5280";"8.182";"139";"45";"32.050869";"2.147869";"2003.094614";"79.64";"0";"0"
"30/07/2019 09:00";"16.107";"5401";"17.585";"301";"50";"68.88469";"34.99169";"2038.086303";"81.03";"0";"0"
"30/07/2019 10:00";"15.226";"5294";"25.76";"442";"45";"100.908138";"71.134138";"2109.220441";"83.86";"0";"0"
"30/07/2019 11:00";"13.512";"5105";"31.492";"541";"40";"123.361766";"96.873766";"2206.094207";"87.71";"0";"0"
"30/07/2019 12:00";"13.158";"5053";"33.813";"582";"35";"132.453683";"110.611683";"2263.68";"90";"0";"53.02589"
"30/07/2019 13:00";"13.299";"5076";"32.679";"562";"36";"128.011531";"105.310531";"2263.68";"90";"0";"105.310531"
"30/07/2019 14:00";"12.392";"4968";"28.029";"482";"36";"109.796359";"86.188359";"2263.68";"90";"0";"86.188359"
"30/07/2019 15:00";"11.043";"4785";"23.955";"412";"36";"93.837517";"68.880517";"2263.68";"90";"0";"68.880517"
"30/07/2019 16:00";"9.273";"4539";"19.808";"340";"35";"77.592717";"51.865717";"2263.68";"90";"0";"51.865717"
"30/07/2019 17:00";"6.912";"4180";"14.775";"254";"40";"57.877241";"24.789241";"2263.68";"90";"0";"24.789241"
"30/07/2019 18:00";"6.703";"4135";"8.848";"152";"47";"34.659752";"-5.637248";"2258.042752";"89.78";"0";"0"
"30/07/2019 19:00";"8.992";"4507";"3.505";"60";"50";"13.729931";"-27.278069";"2230.764683";"88.69";"0";"0"
"30/07/2019 20:00";"9.993";"4642";"0.416";"7";"47";"1.629572";"-35.377428";"2195.387255";"87.28";"0";"0"
"30/07/2019 21:00";"10.771";"4758";"0";"0";"40";"0";"-29.229";"2166.158255";"86.12";"0";"0"
"30/07/2019 22:00";"12.022";"4922";"0";"0";"35";"0";"-22.978";"2143.180255";"85.21";"0";"0"
"30/07/2019 23:00";"13.297";"5072";"0";"0";"28";"0";"-14.703";"2128.477255";"84.62";"0";"0"
"31/07/2019 00:00";"14.167";"5183";"0";"0";"30";"0";"-15.833";"2112.644255";"84";"0";"0"
"31/07/2019 01:00";"14.203";"5187";"0";"0";"30";"0";"-15.797";"2096.847255";"83.37";"0";"0"
"31/07/2019 02:00";"13.523";"5107";"0";"0";"30";"0";"-16.477";"2080.370255";"82.71";"0";"0"
"31/07/2019 03:00";"12.961";"5030";"0";"0";"30";"0";"-17.039";"2063.331255";"82.03";"0";"0"
"31/07/2019 04:00";"12.373";"4966";"0";"0";"30";"0";"-17.627";"2045.704255";"81.33";"0";"0"
"31/07/2019 05:00";"11.236";"4819";"0";"0";"33";"0";"-21.764";"2023.940255";"80.47";"0";"0"
"31/07/2019 06:00";"9.785";"4616";"0";"0";"35";"0";"-25.215";"1998.725255";"79.47";"0";"0"
"31/07/2019 07:00";"8.354";"4402";"1.393";"24";"40";"5.456717";"-26.189283";"1972.535972";"78.42";"0";"0"
"31/07/2019 08:00";"11.329";"4832";"8.131";"137";"45";"31.85109";"-1.81991";"1970.716062";"78.35";"0";"0"
"31/07/2019 09:00";"14.4";"5204";"17.944";"307";"50";"70.290979";"34.690979";"2005.407041";"79.73";"0";"0"
"31/07/2019 10:00";"14.009";"5164";"26.389";"453";"45";"103.372083";"72.381083";"2077.788124";"82.61";"0";"0"
"31/07/2019 11:00";"11.771";"4883";"32.59";"560";"40";"127.662897";"99.433897";"2177.222021";"86.56";"0";"0"
"31/07/2019 12:00";"9.862";"4624";"36.401";"626";"35";"142.591503";"117.453503";"2263.68";"90";"0";"30.995524"
"31/07/2019 13:00";"8.156";"4372";"37.964";"653";"36";"148.714152";"120.870152";"2263.68";"90";"0";"120.870152"
"31/07/2019 14:00";"5.496";"3927";"37.434";"644";"36";"146.638014";"116.134014";"2263.68";"90";"0";"116.134014"
"31/07/2019 15:00";"5.106";"3851";"34.728";"598";"36";"136.037959";"105.143959";"2263.68";"90";"0";"105.143959"
"31/07/2019 16:00";"5.878";"3998";"29.694";"510";"35";"116.318566";"87.196566";"2263.68";"90";"0";"87.196566"
"31/07/2019 17:00";"5.902";"4002";"22.246";"382";"40";"87.142952";"53.044952";"2263.68";"90";"0";"53.044952"
"31/07/2019 18:00";"5.54";"3935";"13.186";"225";"47";"51.652745";"10.192745";"2263.68";"90";"0";"10.192745"
"31/07/2019 19:00";"4.73";"3776";"5.155";"87";"50";"20.193379";"-25.076621";"2238.603379";"89";"0";"0"
"31/07/2019 20:00";"3.213";"3435";"0.627";"11";"47";"2.45611";"-41.33089";"2197.27249";"87.36";"0";"0"
"31/07/2019 21:00";"3.086";"3403";"0";"0";"40";"0";"-36.914";"2160.35849";"85.89";"0";"0"
"31/07/2019 22:00";"1.303";"2837";"0";"0";"35";"0";"-33.697";"2126.66149";"84.55";"0";"0"
"31/07/2019 23:00";"1.363";"2862";"0";"0";"28";"0";"-26.637";"2100.02449";"83.49";"0";"0"
"01/08/2019 00:00";"2.268";"3176";"0";"0";"30";"0";"-27.732";"2072.29249";"82.39";"0";"0"
"01/08/2019 01:00";"3.023";"3387";"0";"0";"30";"0";"-26.977";"2045.31549";"81.32";"0";"0"
"01/08/2019 02:00";"3.794";"3574";"0";"0";"30";"0";"-26.206";"2019.10949";"80.28";"0";"0"
"01/08/2019 03:00";"4.764";"3783";"0";"0";"30";"0";"-25.236";"1993.87349";"79.27";"0";"0"
"01/08/2019 04:00";"4.446";"3708";"0";"0";"30";"0";"-25.554";"1968.31949";"78.26";"0";"0"
"01/08/2019 05:00";"2.723";"3307";"0";"0";"33";"0";"-30.277";"1938.04249";"77.05";"0";"0"
"01/08/2019 06:00";"2.0";"3093";"0";"0";"35";"0";"-33";"1905.04249";"75.74";"0";"0"
"01/08/2019 07:00";"2.113";"3120";"1.678";"29";"40";"6.573131";"-31.313869";"1873.728621";"74.5";"0";"0"
"01/08/2019 08:00";"2.397";"3206";"7.155";"122";"45";"28.027862";"-14.575138";"1859.153483";"73.92";"0";"0"
"01/08/2019 09:00";"7.378";"4257";"15.616";"267";"50";"61.171641";"18.549641";"1877.703124";"74.65";"0";"0"
"01/08/2019 10:00";"16.779";"5474";"24.177";"415";"45";"94.707145";"66.486145";"1944.189269";"77.3";"0";"0"
"01/08/2019 11:00";"19.73";"5773";"30.53";"525";"40";"119.593379";"99.323379";"2043.512648";"81.25";"0";"0"
"01/08/2019 12:00";"14.484";"5219";"33.738";"580";"35";"132.15989";"111.64389";"2155.156538";"85.69";"0";"0"
"01/08/2019 13:00";"12.151";"4938";"35.431";"610";"36";"138.791779";"114.942779";"2263.68";"90";"0";"6.419317"
"01/08/2019 14:00";"8.309";"4395";"35.126";"605";"36";"137.597021";"109.906021";"2263.68";"90";"0";"109.906021"
"01/08/2019 15:00";"4.845";"3800";"31.758";"546";"36";"124.403752";"93.248752";"2263.68";"90";"0";"93.248752"
"01/08/2019 16:00";"3.523";"3511";"24.907";"428";"35";"97.566731";"66.089731";"2263.68";"90";"0";"66.089731"
"01/08/2019 17:00";"3.518";"3505";"18.777";"322";"40";"73.554041";"37.072041";"2263.68";"90";"0";"37.072041"
"01/08/2019 18:00";"2.783";"3323";"11.924";"204";"47";"46.709186";"2.492186";"2263.68";"90";"0";"2.492186"
"01/08/2019 19:00";"2.612";"3276";"5.178";"88";"50";"20.283476";"-27.104524";"2236.575476";"88.92";"0";"0"
"01/08/2019 20:00";"2.81";"3331";"0.642";"11";"47";"2.514869";"-41.675131";"2194.900345";"87.27";"0";"0"
"01/08/2019 21:00";"3.79";"3573";"0";"0";"40";"0";"-36.21";"2158.690345";"85.83";"0";"0"
"01/08/2019 22:00";"7.322";"4248";"0";"0";"35";"0";"-27.678";"2131.012345";"84.73";"0";"0"
"01/08/2019 23:00";"12.218";"4946";"0";"0";"28";"0";"-15.782";"2115.230345";"84.1";"0";"0"
"02/08/2019 00:00";"15.368";"5310";"0";"0";"30";"0";"-14.632";"2100.598345";"83.52";"0";"0"
"02/08/2019 01:00";"15.258";"5298";"0";"0";"30";"0";"-14.742";"2085.856345";"82.93";"0";"0"
"02/08/2019 02:00";"15.326";"5306";"0";"0";"30";"0";"-14.674";"2071.182345";"82.35";"0";"0"
"02/08/2019 03:00";"13.454";"5098";"0";"0";"30";"0";"-16.546";"2054.636345";"81.69";"0";"0"
"02/08/2019 04:00";"13.297";"5072";"0";"0";"30";"0";"-16.703";"2037.933345";"81.02";"0";"0"
"02/08/2019 05:00";"13.833";"5143";"0";"0";"33";"0";"-19.167";"2018.766345";"80.26";"0";"0"
"02/08/2019 06:00";"14.703";"5244";"0";"0";"35";"0";"-20.297";"1998.469345";"79.46";"0";"0"
"02/08/2019 07:00";"13.365";"5088";"1.523";"26";"40";"5.965959";"-20.669041";"1977.800303";"78.63";"0";"0"
"02/08/2019 08:00";"13.848";"5145";"7.771";"132";"45";"30.440883";"-0.711117";"1977.089186";"78.61";"0";"0"
"02/08/2019 09:00";"17.751";"5566";"17.054";"292";"50";"66.804634";"34.555634";"2011.644821";"79.98";"0";"0"
"02/08/2019 10:00";"17.651";"5556";"25.3";"434";"45";"99.106207";"71.757207";"2083.402028";"82.83";"0";"0"
"02/08/2019 11:00";"17.707";"5562";"31.35";"539";"40";"122.805517";"100.512517";"2183.914545";"86.83";"0";"0"
"02/08/2019 12:00";"16.742";"5464";"35.1";"604";"35";"137.495172";"119.237172";"2263.68";"90";"0";"39.471717"
"02/08/2019 13:00";"15.591";"5344";"36.234";"624";"36";"141.937324";"121.528324";"2263.68";"90";"0";"121.528324"
"02/08/2019 14:00";"14.501";"5221";"35.141";"605";"36";"137.655779";"116.156779";"2263.68";"90";"0";"116.156779"
"02/08/2019 15:00";"13.308";"5081";"30.296";"521";"36";"118.676745";"95.984745";"2263.68";"90";"0";"95.984745"
"02/08/2019 16:00";"11.985";"4917";"25.391";"436";"35";"99.462676";"76.447676";"2263.68";"90";"0";"76.447676"
"02/08/2019 17:00";"10.725";"4752";"19.416";"333";"40";"76.057159";"46.782159";"2263.68";"90";"0";"46.782159"
"02/08/2019 18:00";"9.817";"4619";"12.481";"214";"47";"48.89109";"11.70809";"2263.68";"90";"0";"11.70809"
"02/08/2019 19:00";"9.313";"4554";"5.171";"88";"50";"20.256055";"-20.430945";"2243.249055";"89.19";"0";"0"
"02/08/2019 20:00";"8.356";"4402";"0.602";"10";"47";"2.358179";"-36.285821";"2206.963234";"87.75";"0";"0"
"02/08/2019 21:00";"8.408";"4416";"0";"0";"40";"0";"-31.592";"2175.371234";"86.49";"0";"0"
"02/08/2019 22:00";"8.448";"4426";"0";"0";"35";"0";"-26.552";"2148.819234";"85.43";"0";"0"
"02/08/2019 23:00";"9.357";"4561";"0";"0";"28";"0";"-18.643";"2130.176234";"84.69";"0";"0"
"03/08/2019 00:00";"10.301";"4694";"0";"0";"30";"0";"-19.699";"2110.477234";"83.91";"0";"0"
"03/08/2019 01:00";"10.984";"4779";"0";"0";"30";"0";"-19.016";"2091.461234";"83.15";"0";"0"
"03/08/2019 02:00";"11.085";"4791";"0";"0";"30";"0";"-18.915";"2072.546234";"82.4";"0";"0"
"03/08/2019 03:00";"10.667";"4744";"0";"0";"30";"0";"-19.333";"2053.213234";"81.63";"0";"0"
"03/08/2019 04:00";"10.22";"4683";"0";"0";"30";"0";"-19.78";"2033.433234";"80.85";"0";"0"
"03/08/2019 05:00";"9.505";"4582";"0";"0";"33";"0";"-23.495";"2009.938234";"79.91";"0";"0"
"03/08/2019 06:00";"9.013";"4510";"0";"0";"35";"0";"-25.987";"1983.951234";"78.88";"0";"0"
"03/08/2019 07:00";"7.755";"4318";"1.29";"22";"40";"5.053241";"-27.191759";"1956.759476";"77.8";"0";"0"
"03/08/2019 08:00";"3.601";"3529";"7.928";"134";"45";"31.05589";"-10.34311";"1946.416366";"77.39";"0";"0"
"03/08/2019 09:00";"2.489";"3233";"17.439";"298";"50";"68.312772";"20.801772";"1967.218138";"78.21";"0";"0"
"03/08/2019 10:00";"2.913";"3358";"25.605";"440";"45";"100.300966";"58.213966";"2025.432103";"80.53";"0";"0"
"03/08/2019 11:00";"2.89";"3352";"31.613";"544";"40";"123.835752";"86.725752";"2112.157855";"83.98";"0";"0"
"03/08/2019 12:00";"2.762";"3318";"35.241";"606";"35";"138.047503";"105.809503";"2217.967359";"88.18";"0";"0"
"03/08/2019 13:00";"2.536";"3255";"36.058";"621";"36";"141.24789";"107.78389";"2263.68";"90";"0";"62.071248"
"03/08/2019 14:00";"2.64";"3284";"35.076";"604";"36";"137.401159";"104.041159";"2263.68";"90";"0";"104.041159"
"03/08/2019 15:00";"4.066";"3626";"28.833";"496";"36";"112.945821";"81.011821";"2263.68";"90";"0";"81.011821"
"03/08/2019 16:00";"4.001";"3616";"23.117";"397";"35";"90.554869";"59.555869";"2263.68";"90";"0";"59.555869"
"03/08/2019 17:00";"3.618";"3533";"16.422";"282";"40";"64.328938";"27.946938";"2263.68";"90";"0";"27.946938"
"03/08/2019 18:00";"3.185";"3428";"10.385";"178";"47";"40.680552";"-3.134448";"2260.545552";"89.88";"0";"0"
"03/08/2019 19:00";"2.808";"3330";"4.534";"77";"50";"17.760772";"-29.431228";"2231.114324";"88.71";"0";"0"
"03/08/2019 20:00";"2.341";"3194";"0.511";"9";"47";"2.00171";"-42.65729";"2188.457034";"87.01";"0";"0"
"03/08/2019 21:00";"1.512";"2921";"0";"0";"40";"0";"-38.488";"2149.969034";"85.48";"0";"0"
"03/08/2019 22:00";"1.912";"3063";"0";"0";"35";"0";"-33.088";"2116.881034";"84.16";"0";"0"
"03/08/2019 23:00";"2.899";"3354";"0";"0";"28";"0";"-25.101";"2091.780034";"83.17";"0";"0"
"04/08/2019 00:00";"4.365";"3695";"0";"0";"30";"0";"-25.635";"2066.145034";"82.15";"0";"0"
"04/08/2019 01:00";"5.065";"3843";"0";"0";"30";"0";"-24.935";"2041.210034";"81.15";"0";"0"
"04/08/2019 02:00";"5.278";"3876";"0";"0";"30";"0";"-24.722";"2016.488034";"80.17";"0";"0"
"04/08/2019 03:00";"5.06";"3842";"0";"0";"30";"0";"-24.94";"1991.548034";"79.18";"0";"0"
"04/08/2019 04:00";"4.596";"3749";"0";"0";"30";"0";"-25.404";"1966.144034";"78.17";"0";"0"
"04/08/2019 05:00";"3.948";"3609";"0";"0";"33";"0";"-29.052";"1937.092034";"77.02";"0";"0"
"04/08/2019 06:00";"3.607";"3531";"0";"0";"35";"0";"-31.393";"1905.699034";"75.77";"0";"0"
"04/08/2019 07:00";"3.401";"3473";"1.48";"25";"40";"5.797517";"-30.801483";"1874.897552";"74.54";"0";"0"
"04/08/2019 08:00";"1.815";"3031";"7.022";"119";"45";"27.506869";"-15.678131";"1859.219421";"73.92";"0";"0"
"04/08/2019 09:00";"1.545";"2933";"15.892";"272";"50";"62.2528";"13.7978";"1873.017221";"74.47";"0";"0"
"04/08/2019 10:00";"1.084";"2738";"23.49";"403";"45";"92.016";"48.1";"1921.117221";"76.38";"0";"0"
"04/08/2019 11:00";"1.082";"2732";"29.467";"507";"40";"115.429352";"76.511352";"1997.628572";"79.42";"0";"0"
"04/08/2019 12:00";"1.769";"3015";"33.622";"579";"35";"131.70549";"98.47449";"2096.103062";"83.34";"0";"0"
"04/08/2019 13:00";"2.701";"3301";"35.36";"609";"36";"138.513655";"105.214655";"2201.317717";"87.52";"0";"0"
"04/08/2019 14:00";"4.348";"3693";"34.747";"598";"36";"136.112386";"104.460386";"2263.68";"90";"0";"42.098103"
"04/08/2019 15:00";"6.5";"4109";"29.155";"502";"36";"114.207172";"84.707172";"2263.68";"90";"0";"84.707172"
"04/08/2019 16:00";"7.859";"4334";"23.894";"411";"35";"93.598566";"66.457566";"2263.68";"90";"0";"66.457566"
"04/08/2019 17:00";"7.756";"4318";"16.16";"277";"40";"63.302621";"31.058621";"2263.68";"90";"0";"31.058621"
"04/08/2019 18:00";"7.075";"4207";"10.225";"175";"47";"40.053793";"0.128793";"2263.68";"90";"0";"0.128793"
"04/08/2019 19:00";"5.835";"3990";"4.329";"74";"50";"16.957738";"-27.207262";"2236.472738";"88.92";"0";"0"
"04/08/2019 20:00";"4.284";"3682";"0.371";"6";"47";"1.453297";"-41.262703";"2195.210034";"87.28";"0";"0"
"04/08/2019 21:00";"3.505";"3497";"0";"0";"40";"0";"-36.495";"2158.715034";"85.83";"0";"0"
"04/08/2019 22:00";"4.236";"3672";"0";"0";"35";"0";"-30.764";"2127.951034";"84.6";"0";"0"
"04/08/2019 23:00";"7.687";"4307";"0";"0";"28";"0";"-20.313";"2107.638034";"83.8";"0";"0"
"05/08/2019 00:00";"10.544";"4727";"0";"0";"30";"0";"-19.456";"2088.182034";"83.02";"0";"0"
"05/08/2019 01:00";"9.994";"4642";"0";"0";"30";"0";"-20.006";"2068.176034";"82.23";"0";"0"
"05/08/2019 02:00";"7.361";"4254";"0";"0";"30";"0";"-22.639";"2045.537034";"81.33";"0";"0"
"05/08/2019 03:00";"5.909";"4003";"0";"0";"30";"0";"-24.091";"2021.446034";"80.37";"0";"0"
"05/08/2019 04:00";"5.723";"3960";"0";"0";"30";"0";"-24.277";"1997.169034";"79.4";"0";"0"
"05/08/2019 05:00";"5.702";"3956";"0";"0";"33";"0";"-27.298";"1969.871034";"78.32";"0";"0"
"05/08/2019 06:00";"6.108";"4035";"0";"0";"35";"0";"-28.892";"1940.979034";"77.17";"0";"0"
"05/08/2019 07:00";"5.721";"3960";"1.34";"23";"40";"5.249103";"-29.029897";"1911.949138";"76.02";"0";"0"
"05/08/2019 08:00";"3.519";"3507";"7.455";"126";"45";"29.203034";"-12.277966";"1899.671172";"75.53";"0";"0"
"05/08/2019 09:00";"4.13";"3642";"16.455";"282";"50";"64.458207";"18.588207";"1918.259379";"76.27";"0";"0"
"05/08/2019 10:00";"4.088";"3631";"24.463";"420";"45";"95.827476";"54.915476";"1973.174855";"78.45";"0";"0"
"05/08/2019 11:00";"3.81";"3578";"30.42";"523";"40";"119.162483";"82.972483";"2056.147338";"81.75";"0";"0"
"05/08/2019 12:00";"4.527";"3734";"34.266";"590";"35";"134.228193";"103.755193";"2159.902531";"85.87";"0";"0"
"05/08/2019 13:00";"6.12";"4042";"35.937";"619";"36";"140.773903";"110.893903";"2263.68";"90";"0";"7.116434"
"05/08/2019 14:00";"8.013";"4358";"35.721";"615";"36";"139.927779";"111.940779";"2263.68";"90";"0";"111.940779"
"05/08/2019 15:00";"9.623";"4599";"32.887";"566";"36";"128.826317";"102.449317";"2263.68";"90";"0";"102.449317"
"05/08/2019 16:00";"11.231";"4811";"25.437";"437";"35";"99.642869";"75.873869";"2263.68";"90";"0";"75.873869"
"05/08/2019 17:00";"11.273";"4825";"19.175";"329";"40";"75.113103";"46.386103";"2263.68";"90";"0";"46.386103"
"05/08/2019 18:00";"10.402";"4708";"12.085";"207";"47";"47.339862";"10.741862";"2263.68";"90";"0";"10.741862"
"05/08/2019 19:00";"8.383";"4407";"4.828";"82";"50";"18.912441";"-22.704559";"2240.975441";"89.1";"0";"0"
"05/08/2019 20:00";"5.476";"3923";"0.385";"7";"47";"1.508138";"-40.015862";"2200.959579";"87.51";"0";"0"
"05/08/2019 21:00";"4.339";"3692";"0";"0";"40";"0";"-35.661";"2165.298579";"86.09";"0";"0"
"05/08/2019 22:00";"4.793";"3789";"0";"0";"35";"0";"-30.207";"2135.091579";"84.89";"0";"0"
"05/08/2019 23:00";"5.293";"3879";"0";"0";"28";"0";"-22.707";"2112.384579";"83.98";"0";"0"
"06/08/2019 00:00";"4.675";"3765";"0";"0";"30";"0";"-25.325";"2087.059579";"82.98";"0";"0"
"06/08/2019 01:00";"3.431";"3480";"0";"0";"30";"0";"-26.569";"2060.490579";"81.92";"0";"0"
"06/08/2019 02:00";"2.516";"3246";"0";"0";"30";"0";"-27.484";"2033.006579";"80.83";"0";"0"
"06/08/2019 03:00";"2.506";"3238";"0";"0";"30";"0";"-27.494";"2005.512579";"79.74";"0";"0"
"06/08/2019 04:00";"2.422";"3214";"0";"0";"30";"0";"-27.578";"1977.934579";"78.64";"0";"0"
"06/08/2019 05:00";"2.117";"3130";"0";"0";"33";"0";"-30.883";"1947.051579";"77.41";"0";"0"
"06/08/2019 06:00";"1.945";"3074";"0";"0";"35";"0";"-33.055";"1913.996579";"76.1";"0";"0"
"06/08/2019 07:00";"2.7";"3301";"1.382";"24";"40";"5.413628";"-31.886372";"1882.110207";"74.83";"0";"0"
"06/08/2019 08:00";"3.391";"3470";"7.305";"124";"45";"28.615448";"-12.993552";"1869.116655";"74.31";"0";"0"
"06/08/2019 09:00";"5.891";"4000";"16.191";"277";"50";"63.424055";"19.315055";"1888.43171";"75.08";"0";"0"
"06/08/2019 10:00";"6.775";"4147";"24.273";"417";"45";"95.0832";"56.8582";"1945.28991";"77.34";"0";"0"
"06/08/2019 11:00";"7.717";"4312";"30.525";"525";"40";"119.573793";"87.290793";"2032.580703";"80.81";"0";"0"
"06/08/2019 12:00";"9.015";"4511";"34.382";"592";"35";"134.682593";"108.697593";"2141.278297";"85.13";"0";"0"
"06/08/2019 13:00";"9.918";"4632";"36.016";"620";"36";"141.083366";"115.001366";"2256.279662";"89.71";"0";"0"
"06/08/2019 14:00";"10.356";"4702";"35.226";"606";"36";"137.988745";"112.344745";"2263.68";"90";"0";"104.944407"
"06/08/2019 15:00";"11.094";"4792";"30.124";"518";"36";"118.002979";"93.096979";"2263.68";"90";"0";"93.096979"
"06/08/2019 16:00";"10.808";"4763";"24.127";"415";"35";"94.511283";"70.319283";"2263.68";"90";"0";"70.319283"
"06/08/2019 17:00";"9.241";"4535";"16.83";"289";"40";"65.927172";"35.168172";"2263.68";"90";"0";"35.168172"
"06/08/2019 18:00";"6.945";"4185";"9.731";"167";"47";"38.118676";"-1.936324";"2261.743676";"89.92";"0";"0"
"06/08/2019 19:00";"5.287";"3878";"4.457";"76";"50";"17.459145";"-27.253855";"2234.489821";"88.84";"0";"0"
"06/08/2019 20:00";"4.642";"3758";"0.319";"5";"47";"1.2496";"-41.1084";"2193.381421";"87.21";"0";"0"
"06/08/2019 21:00";"3.228";"3439";"0";"0";"40";"0";"-36.772";"2156.609421";"85.74";"0";"0"
"06/08/2019 22:00";"1.582";"2944";"0";"0";"35";"0";"-33.418";"2123.191421";"84.41";"0";"0"
"06/08/2019 23:00";"1.055";"2717";"0";"0";"28";"0";"-26.945";"2096.246421";"83.34";"0";"0"
"07/08/2019 00:00";"1.221";"2793";"0";"0";"30";"0";"-28.779";"2067.467421";"82.2";"0";"0"
"07/08/2019 01:00";"1.55";"2935";"0";"0";"30";"0";"-28.45";"2039.017421";"81.07";"0";"0"
"07/08/2019 02:00";"1.506";"2918";"0";"0";"30";"0";"-28.494";"2010.523421";"79.93";"0";"0"
"07/08/2019 03:00";"1.307";"2839";"0";"0";"30";"0";"-28.693";"1981.830421";"78.79";"0";"0"
